sample_id,ts_unix,ts_readable,CPU_perc,Mem_perc,cpu_freq_MHz,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps,trigger_ctx
25512,765360.0,t+765360s,0.3362100426571693,0.7430086385717946,,-0.013524089243357821,-0.013257770308218815,0.0,0.0,
25513,765390.0,t+765390s,-0.04649661128091204,0.7374119243461954,,-0.013524089243357821,0.11146498741409738,0.0,0.0,
25514,765420.0,t+765420s,0.2883717109149091,0.7966280066399434,,-0.013524089243357821,0.0008709795900120832,0.0,0.0,
25515,765450.0,t+765450s,0.6710783648529904,0.8126355579207927,,-0.013524089243357821,0.04082123792294173,0.0,0.0,
25516,765480.0,t+765480s,0.14485671568812863,0.8090308945212537,,-0.013524089243357821,-0.06587518372232096,0.0,0.0,
25517,765510.0,t+765510s,0.14485671568812863,0.8187777146344821,,-0.013524089243357821,-0.06100320099879297,0.0,0.0,
25518,765540.0,t+765540s,-0.1900116065076925,0.8396468185265514,,-0.013524089243357821,-0.06343919236055696,0.0,0.0,
25519,765570.0,t+765570s,-0.33352660173447296,0.8356627168744295,,-0.013524089243357821,-0.08341432152702166,0.0,0.0,
25520,765600.0,t+765600s,-0.4770415969612534,0.8414491502263218,,-0.013524089243357821,-0.0770807439864353,0.0,0.0,
25521,765630.0,t+765630s,-0.23784993824995262,0.8418997331512638,,-0.013524089243357821,-0.05272083036879542,0.0,0.0,
25522,765660.0,t+765660s,3.015156620223738,0.805924243828229,,-0.013524089243357821,0.5835601133239583,0.0,0.0,
25523,765690.0,t+765690s,2.2497433123475754,0.7555775306886097,,-0.013524089243357821,0.0271796862970634,0.0,0.0,
25524,765720.0,t+765720s,1.1016233505333317,0.7713953628431676,,-0.013524089243357821,0.10074662542233584,0.0,0.0,
25525,765750.0,t+765750s,0.43188670614168956,0.8770689161875596,,-0.013524089243357821,-0.0761063474417297,0.0,0.0,
25526,765780.0,t+765780s,0.0013417204613481641,0.8638834369102969,,-0.013524089243357821,0.20841744361230413,0.0,0.0,
25527,765810.0,t+765810s,0.6232400331107302,0.907400261503421,,-0.013524089243357821,0.22254619351053528,0.0,0.0,
25528,765840.0,t+765840s,1.2929766775023723,0.8209831994776211,,-0.013524089243357821,0.2269309779617104,0.0,0.0,
25529,765870.0,t+765870s,1.3408150092446325,0.8758831716482376,,-0.013524089243357821,0.24057252958758876,0.0,0.0,
25530,765900.0,t+765900s,1.4843300044714132,0.927557918671898,,-0.013524089243357821,0.20305826261642335,0.0,0.0,
25531,765930.0,t+765930s,0.6232400331107302,0.8636700028932188,,-0.013524089243357821,0.22498218487229926,0.0,0.0,
25532,765960.0,t+765960s,0.47972503788394977,0.8948076544958193,,-0.013524089243357821,0.24105972785994156,0.0,0.0,
25533,765990.0,t+765990s,1.1494616822755919,0.7817350552260569,,-0.013524089243357821,-0.011796175491160419,0.0,0.0,
25534,766020.0,t+766020s,0.7189166965952506,0.6942033933332942,,-0.013524089243357821,0.2166998142423017,0.0,0.0,
25535,766050.0,t+766050s,0.57540170136847,1.1478929689687438,,-0.013524089243357821,-0.042002468377033864,0.0,0.0,
25536,766080.0,t+766080s,0.09701838394586842,1.1511419090064865,,-0.013524089243357821,-0.06977276990114332,0.0,0.0,
25537,766110.0,t+766110s,0.3362100426571693,1.1409919357498886,,-0.013524089243357821,-0.07318315780761292,0.0,0.0,
25538,766140.0,t+766140s,0.2405333791726489,0.7003455500469835,,-0.013524089243357821,-0.010334580674102024,0.0,0.0,
25539,766170.0,t+766170s,0.5275633696262099,0.7963671428412928,,-0.013524089243357821,0.2620092535711118,0.0,0.0,
25540,766200.0,t+766200s,0.38404837439942935,0.775332034713717,,-0.013524089243357821,-0.0351816925640947,0.0,0.0,
25541,766230.0,t+766230s,0.38404837439942935,0.8186354252897631,,-0.013524089243357821,-0.05661841654761803,0.0,0.0,
25542,766260.0,t+766260s,0.2883717109149091,0.8359472955638667,,-0.013524089243357821,-0.07220876126290733,0.0,0.0,
25543,766290.0,t+766290s,-0.04649661128091204,0.8400974014514943,,-0.013524089243357821,-0.06587518372232096,0.0,0.0,
25544,766320.0,t+766320s,-0.28568826999221275,0.8349512701508363,,-0.013524089243357821,-0.0785423388034937,0.0,0.0,
25545,766350.0,t+766350s,-0.1900116065076925,0.8396705334173381,,-0.013524089243357821,-0.07269595953526012,0.0,0.0,
25546,766380.0,t+766380s,-0.33352660173447296,0.8408325630658743,,-0.013524089243357821,-0.066362381994674,0.0,0.0,
25547,766410.0,t+766410s,-0.1421732747654323,0.8372516145571209,,-0.013524089243357821,-0.07902953707584649,0.0,0.0,
25548,766440.0,t+766440s,0.0013417204613481641,0.849820506673936,,-0.013524089243357821,0.2522652881240559,0.0,0.0,
25549,766470.0,t+766470s,0.9102700235642912,0.8149596172178633,,-0.013524089243357821,-0.05369522691350101,0.0,0.0,
25550,766500.0,t+766500s,0.8624316918220309,0.827836802914903,,-0.013524089243357821,0.107567401235275,0.0,0.0,
25551,766530.0,t+766530s,0.2405333791726489,0.8179002636753832,,-0.013524089243357821,-0.05320802864114821,0.0,0.0,
25552,766560.0,t+766560s,-0.09433494302317216,0.8142007407126983,,-0.013524089243357821,-0.07415755435231852,0.0,0.0,
25553,766590.0,t+766590s,-0.28568826999221275,0.8170465276070716,,-0.013524089243357821,-0.07514597379352998,0.0,0.0,
25554,766620.0,t+766620s,-0.09433494302317216,0.8180188381293155,,-0.013524089243357821,-0.07123436471820173,0.0,0.0,
25555,766650.0,t+766650s,-0.33352660173447296,0.813939876914047,,-0.013524089243357821,-0.08731190770584404,0.0,0.0,
25556,766680.0,t+766680s,-0.09433494302317216,0.8183982763818983,,-0.013524089243357821,-0.0761063474417297,0.0,0.0,
25557,766710.0,t+766710s,-0.28568826999221275,0.8239475608259259,,-0.013524089243357821,-0.06831117508408495,0.0,0.0,
25558,766740.0,t+766740s,-0.4292032652189932,0.8192520124502107,,-0.013524089243357821,-0.058567209637028994,0.0,0.0,
25559,766770.0,t+766770s,-0.5248799287035135,0.8212440632762716,,-0.013524089243357821,-0.066362381994674,0.0,0.0,
25560,766800.0,t+766800s,-0.5727182604457738,0.8236155523549163,,-0.013524089243357821,-0.08390151979937448,0.0,0.0,
25561,766830.0,t+766830s,-0.5727182604457738,0.8289039730002934,,-0.013524089243357821,-0.08292712325466887,0.0,0.0,
25562,766860.0,t+766860s,-0.23784993824995262,0.8253941691638992,,-0.013524089243357821,-0.06684958026702656,0.0,0.0,
25563,766890.0,t+766890s,-0.3813649334767331,0.7930944879127634,,-0.013524089243357821,-0.07172156299055453,0.0,0.0,
25564,766920.0,t+766920s,2.1062283171207947,0.7962959981689329,,-0.013524089243357821,-0.005949796222926837,0.0,0.0,
25565,766950.0,t+766950s,1.6756833314404533,0.7239418663794955,,-0.013524089243357821,0.1251065390399757,0.0,0.0,
25566,766980.0,t+766980s,1.0059466870488116,0.829235981471303,,-0.013524089243357821,-0.05905440790938178,0.0,0.0,
25567,767010.0,t+767010s,0.7189166965952506,0.8428246138919352,,-0.013524089243357821,-0.06831117508408495,0.0,0.0,
25568,767040.0,t+767040s,0.19269504743038882,0.8428246138919352,,-0.013524089243357821,-0.06538798544996816,0.0,0.0,
25569,767070.0,t+767070s,0.2405333791726489,1.0323303061664044,,-0.013524089243357821,-0.06100320099879297,0.0,0.0,
25570,767100.0,t+767100s,0.2405333791726489,1.220247100758182,,-0.007617582540629413,1.0225257567138293,0.0,0.0,
25571,767130.0,t+767130s,-0.09433494302317216,0.9808452782690363,,-0.013524089243357821,6.850391490597995,0.0,0.0,
25572,767160.0,t+767160s,0.3362100426571693,0.7231355600927557,,-0.013524089243357821,-0.04054087355997548,0.0,0.0,
25573,767190.0,t+767190s,0.19269504743038882,0.8311806025157915,,-0.013524089243357821,0.22270680564734383,0.0,0.0,
25574,767220.0,t+767220s,-0.1421732747654323,0.8126355579207927,,-0.013524089243357821,0.13777369412114845,0.0,0.0,
25575,767250.0,t+767250s,0.0013417204613481641,0.8601839139476121,,-0.013524089243357821,-0.042976864921739466,0.0,0.0,
25576,767280.0,t+767280s,-0.23784993824995262,0.8691481426648873,,-0.013524089243357821,-0.06538798544996816,0.0,0.0,
25577,767310.0,t+767310s,-0.3813649334767331,0.8710690488185892,,-0.013524089243357821,-0.04784884764526744,0.0,0.0,
25578,767340.0,t+767340s,-0.1900116065076925,0.8358761508915076,,-0.013524089243357821,0.20208386607171774,0.0,0.0,
25579,767370.0,t+767370s,-0.3813649334767331,0.8230938247576145,,-0.013524089243357821,0.018897315667065838,0.0,0.0,
25580,767400.0,t+767400s,-0.4770415969612534,0.8536860338721265,,-0.013524089243357821,-0.05418242518585381,0.0,0.0,
25581,767430.0,t+767430s,-0.5248799287035135,0.8586898758280663,,-0.013524089243357821,-0.06246840072257622,0.0,0.0,
25582,767460.0,t+767460s,-0.5727182604457738,0.8565081058757131,,-0.013524089243357821,-0.06246479581585137,0.0,0.0,
25583,767490.0,t+767490s,0.2883717109149091,0.8575989908518893,,-0.013524089243357821,-0.048823244189973275,0.0,0.0,
25584,767520.0,t+767520s,0.6710783648529904,1.7442750424662232,,-0.013524089243357821,0.3175498566193308,0.0,0.0,
25585,767550.0,t+767550s,0.6710783648529904,2.7260003763526215,,-0.013524089243357821,0.2917283481846325,0.0,0.0,
25586,767580.0,t+767580s,1.3408150092446325,0.814888472545505,,-0.013524089243357821,-0.020078546121157982,0.0,0.0,
25587,767610.0,t+767610s,1.5800066679559335,0.8487533365885465,,-0.013524089243357821,0.0476420137358809,0.0,0.0,
25588,767640.0,t+767640s,0.7189166965952506,0.8174259658596545,,-0.013524089243357821,-0.02202733921056917,0.0,0.0,
25589,767670.0,t+767670s,0.19269504743038882,0.8412594311000304,,-0.013524089243357821,-0.061490399271146017,0.0,0.0,
25590,767700.0,t+767700s,0.19269504743038882,0.846215843274397,,-0.013524089243357821,-0.04736164937291464,0.0,0.0,
25591,767730.0,t+767730s,-0.1421732747654323,0.8524054297696588,,-0.013524089243357821,-0.04784884764526744,0.0,0.0,
25592,767760.0,t+767760s,0.2883717109149091,0.848943055714838,,-0.013524089243357821,-0.0361560891088003,0.0,0.0,
25593,767790.0,t+767790s,-0.09433494302317216,0.8435834903971018,,-0.013524089243357821,0.023282100118241025,0.0,0.0,
25594,767820.0,t+767820s,0.6232400331107302,0.8600416246028931,,-0.013524089243357821,0.1090289960523334,0.0,0.0,
25595,767850.0,t+767850s,0.09701838394586842,0.8464767070730476,,-0.013524089243357821,-0.019591347848805174,0.0,0.0,
25596,767880.0,t+767880s,-0.1421732747654323,0.8527848680222417,,-0.013524089243357821,-0.05808001136467619,0.0,0.0,
25597,767910.0,t+767910s,-0.33352660173447296,0.8582155780123369,,-0.013524089243357821,-0.03761768392585869,0.0,0.0,
25598,767940.0,t+767940s,3.0629949519659982,0.8633142795314226,,-0.013524089243357821,-0.04833604591762024,0.0,0.0,
25599,767970.0,t+767970s,6.937899823089071,0.8562472420770626,,-0.013524089243357821,-0.0361560891088003,0.0,0.0,
25600,768000.0,t+768000s,5.502749870821266,0.8468324304348446,,-0.013524089243357821,-0.020078546121157982,0.0,0.0,
25601,768030.0,t+768030s,4.354629909007023,0.8591167438622217,,-0.013524089243357821,0.03497485865470815,0.0,0.0,
25602,768060.0,t+768060s,2.393258307574356,0.8506742427422483,,-0.013524089243357821,-0.022514537482921964,0.0,0.0,
25603,768090.0,t+768090s,1.197300014017852,0.8966337010863755,,-0.013524089243357821,-0.03420729601938934,0.0,0.0,
25604,768120.0,t+768120s,0.47972503788394977,0.9075425508481392,,-0.013524089243357821,-0.02397613229998036,0.0,0.0,
25605,768150.0,t+768150s,1.0537850187910716,0.7680041334607065,,-0.013524089243357821,-0.004488201405868442,0.0,0.0,
25606,768180.0,t+768180s,0.7189166965952506,0.9229572298593276,,-0.013524089243357821,0.2478805036728807,0.0,0.0,
25607,768210.0,t+768210s,1.7235216631827137,0.8621522498828864,,-0.013524089243357821,-0.0005906152270460647,0.0,0.0,
25608,768240.0,t+768240s,1.1016233505333317,0.8929816079052632,,-0.013524089243357821,-0.042976864921739466,0.0,0.0,
25609,768270.0,t+768270s,0.43188670614168956,0.8958748245812088,,-0.013524089243357821,-0.04736164937291464,0.0,0.0,
25610,768300.0,t+768300s,0.0013417204613481641,0.9016138281515287,,-0.013524089243357821,-0.054669623458206605,0.0,0.0,
25611,768330.0,t+768330s,-0.23784993824995262,0.9072342572679154,,-0.013524089243357821,-0.04005367528762268,0.0,0.0,
25612,768360.0,t+768360s,-0.3813649334767331,0.9144198691762077,,-0.013524089243357821,-0.0556440200029122,0.0,0.0,
25613,768390.0,t+768390s,-0.4770415969612534,0.910933780230601,,-0.013524089243357821,-0.05954160618173458,0.0,0.0,
25614,768420.0,t+768420s,-0.5248799287035135,0.9089654442953258,,-0.013524089243357821,-0.05272083036879542,0.0,0.0,
25615,768450.0,t+768450s,0.38404837439942935,0.8607530713264864,,-0.013524089243357821,-0.027386520206449935,0.0,0.0,
25616,768480.0,t+768480s,1.0537850187910716,0.8880489106216831,,-0.013524089243357821,0.09295145306469108,0.0,0.0,
25617,768510.0,t+768510s,0.38404837439942935,0.8599467650397473,,-0.013524089243357821,-0.018616951304099585,0.0,0.0,
25618,768540.0,t+768540s,0.2405333791726489,0.7726285371640628,,-0.013524089243357821,-0.029335313295861132,0.0,0.0,
25619,768570.0,t+768570s,-0.09433494302317216,0.8943570715708765,,-0.013524089243357821,0.035949255199413756,0.0,0.0,
25620,768600.0,t+768600s,-0.28568826999221275,0.8735828272419529,,-0.013524089243357821,-0.03274570120233072,0.0,0.0,
25621,768630.0,t+768630s,-0.4292032652189932,0.8843731025497833,,-0.013524089243357821,-0.05223363209644262,0.0,0.0,
25622,768660.0,t+768660s,-0.5248799287035135,0.866966372712534,,-0.013524089243357821,-0.023001735755274758,0.0,0.0,
25623,768690.0,t+768690s,-0.5727182604457738,0.8556543698074008,,-0.013524089243357821,0.0651811515405816,0.0,0.0,
25624,768720.0,t+768720s,-0.5727182604457738,0.8775906437848614,,-0.013524089243357821,-0.03128410638527232,0.0,0.0,
25625,768750.0,t+768750s,-0.6205565921880339,0.9014478239160231,,-0.013524089243357821,-0.042002468377033864,0.0,0.0,
25626,768780.0,t+768780s,-0.28568826999221275,0.8978668754072707,,-0.013524089243357821,-0.06100320099879297,0.0,0.0,
25627,768810.0,t+768810s,-0.4292032652189932,0.8989340454926602,,-0.013524089243357821,-0.06977276990114332,0.0,0.0,
25628,768840.0,t+768840s,-0.4770415969612534,0.8982463136598535,,-0.013524089243357821,-0.058567209637028994,0.0,0.0,
25629,768870.0,t+768870s,-0.23784993824995262,0.8763574694639662,,-0.013524089243357821,-0.004001003133515897,0.0,0.0,
25630,768900.0,t+768900s,0.09701838394586842,0.8507691023053942,,-0.013524089243357821,0.18649352135642822,0.0,0.0,
25631,768930.0,t+768930s,0.09701838394586842,0.8988629008203012,,-0.013524089243357821,-0.04931044246232583,0.0,0.0,
25632,768960.0,t+768960s,-0.1900116065076925,0.8962779777245784,,-0.013524089243357821,-0.06100320099879297,0.0,0.0,
25633,768990.0,t+768990s,-0.3813649334767331,0.9045070448274745,,-0.013524089243357821,-0.06733677853937935,0.0,0.0,
25634,769020.0,t+769020s,-0.4770415969612534,0.8957088203457041,,-0.013524089243357821,-0.04833604591762024,0.0,0.0,
25635,769050.0,t+769050s,-0.23784993824995262,0.8989103306018736,,-0.013524089243357821,-0.04151527010468107,0.0,0.0,
25636,769080.0,t+769080s,-0.09433494302317216,0.904981342643204,,-0.013524089243357821,-0.03372009774703631,0.0,0.0,
25637,769110.0,t+769110s,-0.33352660173447296,0.8958985394719955,,-0.013524089243357821,-0.04541285628350345,0.0,0.0,
25638,769140.0,t+769140s,-0.1421732747654323,0.8982463136598535,,-0.013524089243357821,-0.04005367528762268,0.0,0.0,
25639,769170.0,t+769170s,0.6710783648529904,0.8930053227960498,,-0.013524089243357821,-0.06246479581585137,0.0,0.0,
25640,769200.0,t+769200s,1.5800066679559335,0.9001435049227688,,-0.013524089243357821,-0.06246479581585137,0.0,0.0,
25641,769230.0,t+769230s,0.7189166965952506,0.9088231549506077,,-0.013524089243357821,-0.04931044246232583,0.0,0.0,
25642,769260.0,t+769260s,0.19269504743038882,0.9019695515133249,,-0.013524089243357821,-0.06490078717761535,0.0,0.0,
25643,769290.0,t+769290s,-0.1421732747654323,0.8734642527880205,,-0.013524089243357821,0.003794169224129105,0.0,0.0,
25644,769320.0,t+769320s,0.43188670614168956,0.9007838069740031,,-0.013524089243357821,0.14897925438526258,0.0,0.0,
25645,769350.0,t+769350s,0.0013417204613481641,0.8634328539853549,,-0.013524089243357821,-0.05661841654761803,0.0,0.0,
25646,769380.0,t+769380s,-0.23784993824995262,0.8701678829687044,,-0.013524089243357821,-0.05028483900703143,0.0,0.0,
25647,769410.0,t+769410s,0.19269504743038882,0.8680098279071387,,-0.013524089243357821,-0.06295199408820441,0.0,0.0,
25648,769440.0,t+769440s,-0.1421732747654323,0.8643577347260263,,-0.013524089243357821,-0.06928557162879054,0.0,0.0,
25649,769470.0,t+769470s,0.04918005220360836,0.863646288002433,,-0.013524089243357821,-0.06100320099879297,0.0,0.0,
25650,769500.0,t+769500s,0.5275633696262099,0.8439629286496847,,-0.013524089243357821,-0.05125923555173726,0.0,0.0,
25651,769530.0,t+769530s,0.3362100426571693,0.9119060907528448,,-0.013524089243357821,0.025230893207651962,0.0,0.0,
25652,769560.0,t+769560s,0.6710783648529904,0.9107203462135229,,-0.013524089243357821,-0.04005367528762268,0.0,0.0,
25653,769590.0,t+769590s,0.14485671568812863,0.9212260428319171,,-0.013524089243357821,-0.04979764073467863,0.0,0.0,
25654,769620.0,t+769620s,-0.1421732747654323,0.9222457831357342,,-0.013524089243357821,-0.05077203727938423,0.0,0.0,
25655,769650.0,t+769650s,-0.09433494302317216,0.9186885495177676,,-0.013524089243357821,-0.048823244189973275,0.0,0.0,
25656,769680.0,t+769680s,-0.28568826999221275,0.9259215912076323,,-0.013524089243357821,-0.039566477015269885,0.0,0.0,
25657,769710.0,t+769710s,-0.4292032652189932,0.9300005524229017,,-0.013524089243357821,-0.04541285628350345,0.0,0.0,
25658,769740.0,t+769740s,-0.5248799287035135,0.9331072031159255,,-0.013524089243357821,-0.05905440790938178,0.0,0.0,
25659,769770.0,t+769770s,0.09701838394586842,0.8885943531097709,,-0.013524089243357821,0.0247436949352994,0.0,0.0,
25660,769800.0,t+769800s,0.43188670614168956,0.8185405657266174,,-0.013524089243357821,0.18454472826701707,0.0,0.0,
25661,769830.0,t+769830s,0.0013417204613481641,0.9045781894998344,,-0.013524089243357821,-0.06392639063290977,0.0,0.0,
25662,769860.0,t+769860s,-0.23784993824995262,0.9050999170971354,,-0.013524089243357821,-0.056131218275265,0.0,0.0,
25663,769890.0,t+769890s,0.0013417204613481641,0.9146570180840715,,-0.013524089243357821,-0.04590005455585625,0.0,0.0,
25664,769920.0,t+769920s,0.38404837439942935,0.9242378339617952,,-0.013524089243357821,0.018897315667065838,0.0,0.0,
25665,769950.0,t+769950s,0.8624316918220309,0.8930053227960498,,-0.013524089243357821,0.008666151947657085,0.0,0.0,
25666,769980.0,t+769980s,0.2883717109149091,0.9243089786341551,,-0.013524089243357821,-0.036643287381153335,0.0,0.0,
25667,770010.0,t+770010s,-0.09433494302317216,0.9179296730126019,,-0.013524089243357821,0.006230160585893103,0.0,0.0,
25668,770040.0,t+770040s,0.04918005220360836,0.8817170347817024,,-0.013524089243357821,0.22205899523818246,0.0,0.0,
25669,770070.0,t+770070s,-0.23784993824995262,0.9195660004768658,,-0.013524089243357821,-0.055156821730559406,0.0,0.0,
25670,770100.0,t+770100s,-0.3813649334767331,0.9185699750638352,,-0.013524089243357821,-0.06490078717761535,0.0,0.0,
25671,770130.0,t+770130s,-0.4770415969612534,0.9242615488525818,,-0.013524089243357821,-0.061490399271146017,0.0,0.0,
25672,770160.0,t+770160s,-0.5248799287035135,0.9147281627564314,,-0.013524089243357821,-0.05808001136467619,0.0,0.0,
25673,770190.0,t+770190s,-0.28568826999221275,0.9225066469343856,,-0.013524089243357821,-0.06002880445408738,0.0,0.0,
25674,770220.0,t+770220s,0.3362100426571693,0.9173842305245133,,-0.013524089243357821,-0.044438459738797856,0.0,0.0,
25675,770250.0,t+770250s,3.780569928099901,0.9180008176849601,,-0.013524089243357821,-0.06733677853937935,0.0,0.0,
25676,770280.0,t+770280s,2.0583899853785352,0.9213446172858495,,-0.013524089243357821,-0.07318315780761292,0.0,0.0,
25677,770310.0,t+770310s,1.3886533409868929,0.9277950675797618,,-0.013524089243357821,-0.07464475262467131,0.0,0.0,
25678,770340.0,t+770340s,0.57540170136847,0.9250915700301076,,-0.013524089243357821,-0.06441358890526255,0.0,0.0,
25679,770370.0,t+770370s,0.6232400331107302,0.935858130447153,,-0.013524089243357821,-0.02348893402762755,0.0,0.0,
25680,770400.0,t+770400s,0.43188670614168956,1.360852688231005,,-0.013524089243357821,-0.012770572035866005,0.0,0.0,
25681,770430.0,t+770430s,0.3362100426571693,0.9484981672363272,,-0.013524089243357821,-0.04102807183232827,0.0,0.0,
25682,770460.0,t+770460s,-0.04649661128091204,0.9805606995795983,,-0.013524089243357821,-0.048823244189973275,0.0,0.0,
25683,770490.0,t+770490s,-0.28568826999221275,0.9453440867617301,,-0.013524089243357821,-0.0361560891088003,0.0,0.0,
25684,770520.0,t+770520s,0.2883717109149091,0.9572963917180976,,-0.013524089243357821,0.0023325744070707096,0.0,0.0,
25685,770550.0,t+770550s,0.19269504743038882,0.9928450130069763,,-0.013524089243357821,-0.0351816925640947,0.0,0.0,
25686,770580.0,t+770580s,-0.1421732747654323,0.8953056672023345,,-0.013524089243357821,0.013538134671185064,0.0,0.0,
25687,770610.0,t+770610s,-0.04649661128091204,0.9462926823931882,,-0.013524089243357821,0.13777369412114845,0.0,0.0,
25688,770640.0,t+770640s,0.43188670614168956,0.9633674037594271,,-0.013524089243357821,-0.022514537482921964,0.0,0.0,
25689,770670.0,t+770670s,0.2405333791726489,0.9935090299489971,,-0.013524089243357821,-0.036643287381153335,0.0,0.0,
25690,770700.0,t+770700s,-0.09433494302317216,1.00308984582672,,-0.013524089243357821,-0.0351816925640947,0.0,0.0,
25691,770730.0,t+770730s,-0.28568826999221275,1.002330969321554,,-0.013524089243357821,-0.04005367528762268,0.0,0.0,
25692,770760.0,t+770760s,-0.4292032652189932,1.0071925219327742,,-0.013524089243357821,-0.042489666649386665,0.0,0.0,
25693,770790.0,t+770790s,-0.1421732747654323,1.0107023257691683,,-0.013524089243357821,-0.06295199408820441,0.0,0.0,
25694,770820.0,t+770820s,0.04918005220360836,0.9615176422780842,,-0.013524089243357821,0.17577515936466667,0.0,0.0,
25695,770850.0,t+770850s,-0.23784993824995262,0.9505850776255339,,-0.013524089243357821,-0.06928557162879054,0.0,0.0,
25696,770880.0,t+770880s,-0.04649661128091204,0.9680629521351432,,-0.013524089243357821,-0.08097833016525768,0.0,0.0,
25697,770910.0,t+770910s,-0.28568826999221275,0.9447986442736416,,-0.013524089243357821,0.06956593599175678,0.0,0.0,
25698,770940.0,t+770940s,-0.1421732747654323,0.91313926507374,,-0.013524089243357821,0.03156447074823857,0.0,0.0,
25699,770970.0,t+770970s,-0.33352660173447296,0.9548774728578805,,-0.013524089243357821,-0.07172156299055453,0.0,0.0,
25700,771000.0,t+771000s,-0.4770415969612534,0.9564900854313586,,-0.013524089243357821,-0.08828630425054965,0.0,0.0,
25701,771030.0,t+771030s,0.04918005220360836,0.9557549238169786,,-0.013524089243357821,-0.029335313295861132,0.0,0.0,
25702,771060.0,t+771060s,0.2883717109149091,0.9838570693989136,,-0.013524089243357821,-0.04346406319409226,0.0,0.0,
25703,771090.0,t+771090s,-0.09433494302317216,0.9761734447841068,,-0.013524089243357821,-0.06295199408820441,0.0,0.0,
25704,771120.0,t+771120s,-0.28568826999221275,0.9843550821054297,,-0.013524089243357821,-0.08195272670996327,0.0,0.0,
25705,771150.0,t+771150s,-0.4292032652189932,0.993082161914841,,-0.013524089243357821,-0.0985174679699584,0.0,0.0,
25706,771180.0,t+771180s,-0.5248799287035135,0.9860151244604801,,-0.013524089243357821,-0.0985174679699584,0.0,0.0,
25707,771210.0,t+771210s,-0.5727182604457738,0.9846396607948668,,-0.013524089243357821,-0.09218389042937203,0.0,0.0,
25708,771240.0,t+771240s,0.09701838394586842,0.9579366937693319,,-0.013524089243357821,0.20695584879524576,0.0,0.0,
25709,771270.0,t+771270s,0.47972503788394977,0.9526957029055281,,-0.013524089243357821,0.0374108500164719,0.0,0.0,
25710,771300.0,t+771300s,0.5275633696262099,0.981912448354425,,-0.013524089243357821,-0.046387252828209054,0.0,0.0,
25711,771330.0,t+771330s,0.38404837439942935,0.9798255379652192,,-0.013524089243357821,-0.08487591634408007,0.0,0.0,
25712,771360.0,t+771360s,-0.04649661128091204,0.9755094278420859,,-0.013524089243357821,-0.0985174679699584,0.0,0.0,
25713,771390.0,t+771390s,-0.28568826999221275,0.9769797510708459,,-0.013524089243357821,-0.0985174679699584,0.0,0.0,
25714,771420.0,t+771420s,-0.4292032652189932,0.977999491374663,,-0.013524089243357821,-0.09023509733996084,0.0,0.0,
25715,771450.0,t+771450s,1.2451383457601122,0.9912324004334981,,-0.013524089243357821,-0.07805514053114089,0.0,0.0,
25716,771480.0,t+771480s,1.2451383457601122,0.9842839374330705,,-0.013524089243357821,0.0871050737964575,0.0,0.0,
25717,771510.0,t+771510s,0.7667550283375105,0.9765765979274764,,-0.013524089243357821,-0.036643287381153335,0.0,0.0,
25718,771540.0,t+771540s,0.19269504743038882,0.9884577582114847,,-0.013524089243357821,-0.05369522691350101,0.0,0.0,
25719,771570.0,t+771570s,0.19269504743038882,0.9881020348496877,,-0.013524089243357821,-0.0761063474417297,0.0,0.0,
25720,771600.0,t+771600s,-0.1421732747654323,0.9891929198258639,,-0.013524089243357821,-0.0985174679699584,0.0,0.0,
25721,771630.0,t+771630s,-0.33352660173447296,0.9933430257134914,,-0.013524089243357821,-0.0985174679699584,0.0,0.0,
25722,771660.0,t+771660s,-0.09433494302317216,0.9927027236622581,,-0.013524089243357821,-0.08049113189290487,0.0,0.0,
25723,771690.0,t+771690s,0.04918005220360836,0.9841890778699248,,-0.013524089243357821,-0.061977597543498575,0.0,0.0,
25724,771720.0,t+771720s,-0.23784993824995262,0.9515099583662053,,-0.013524089243357821,-0.066362381994674,0.0,0.0,
25725,771750.0,t+771750s,-0.3813649334767331,0.9724027771490622,,-0.013524089243357821,-0.07561914916937691,0.0,0.0,
25726,771780.0,t+771780s,0.47972503788394977,1.0090659983049037,,-0.013524089243357821,0.03887244483353055,0.0,0.0,
25727,771810.0,t+771810s,0.04918005220360836,0.9899043665494572,,-0.013524089243357821,-0.026899321934097144,0.0,0.0,
25728,771840.0,t+771840s,0.43188670614168956,0.9907106728361963,,-0.013524089243357821,0.2118278315187737,0.0,0.0,
25729,771870.0,t+771870s,0.6710783648529904,0.8995269177623212,,-0.013524089243357821,-0.048823244189973275,0.0,0.0,
25730,771900.0,t+771900s,0.14485671568812863,0.9962362423894381,,-0.013524089243357821,-0.051746433824089826,0.0,0.0,
25731,771930.0,t+771930s,0.7189166965952506,1.0225597711623902,,-0.013524089243357821,0.0271796862970634,0.0,0.0,
25732,771960.0,t+771960s,0.8624316918220309,1.0073348112774931,,-0.013524089243357821,-0.06100320099879297,0.0,0.0,
25733,771990.0,t+771990s,0.2405333791726489,1.0264964430329395,,-0.013524089243357821,0.18746791790113382,0.0,0.0,
25734,772020.0,t+772020s,0.14485671568812863,0.9454863761064483,,-0.013524089243357821,-0.06246479581585137,0.0,0.0,
25735,772050.0,t+772050s,0.09701838394586842,1.0066707943354731,,-0.013524089243357821,-0.06490078717761535,0.0,0.0,
