CPU_perc,Mem_perc,cpu_freq_MHz,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps,anomaly_label,anomaly_score
-0.7069183880495641,-0.8480368597359162,0.1301889109808214,-0.2512420296785053,-0.3203801494304663,1.3014235699537495,0.85711284965598,1,0.19490270472126364
-1.0720688014507889,-0.8480368597359162,0.1301889109808214,-0.2512420296785053,-0.3992993701162493,-0.50925270128625,-0.5006896844525033,1,0.295447844814308
-1.0144134730190164,-0.8480368597359162,0.1301889109808214,-0.2512420296785053,-0.3140028386679788,-0.50925270128625,-0.5006896844525033,1,0.3013934279880232
-1.0912872442613797,-0.8480368597359162,0.1301889109808214,-0.1365835872890812,-0.1346409734730176,-0.50925270128625,-0.5006896844525033,1,0.2133410496773433
-0.9567581445872442,-0.8480368597359162,0.1301889109808214,-0.2512420296785053,-0.415242647022468,-0.50925270128625,-0.5006896844525033,1,0.2956295413644897
-0.0919282181106595,0.0485659875619905,0.1301889109808214,-0.1759700751327765,-0.1864566234182286,1.7540926377637496,1.705739433473782,1,0.10870958614422499
-0.7069183880495641,0.0485659875619905,0.1301889109808214,-0.2512420296785053,-0.2518240587337256,-0.50925270128625,-0.3309643676889428,1,0.27389844371579986
0.042600881563476,0.0485659875619905,0.1301889109808214,-0.2503667743930898,-0.3395120817179289,0.8487545021437498,0.6873875328924196,1,0.23064562080267637
1.061178350524787,0.2727166993864911,0.1301889109808214,-0.2512420296785053,-0.2486354033524818,-0.28291816738125,-0.3309643676889428,1,0.24560861482064955
0.2347853096693837,0.2727166993864911,0.1301889109808214,-0.237237945111858,-0.2095743749322458,0.3960854343337499,0.3479368993652988,1,0.2507093257489139
1.9836636054331436,0.9451688348599292,0.1301889109808214,-0.2512420296785053,0.1395833893139453,0.6224199682387498,0.3479368993652988,1,0.137956541512129
3.674886572765133,2.514223817631306,0.1301889109808214,-0.2512420296785053,-0.1569615611417238,4.24377251071875,1.0268381664195405,1,0.0005074342591186998
3.86707100087104,2.514223817631306,0.1301889109808214,1.842368613035254,-0.2031970641697583,3.112099841193749,4.421344501690749,-1,-0.05459667124452905
0.1771299812376112,2.290073105806805,-7.68114574786861,-0.237237945111858,0.7996350532314026,-0.50925270128625,-0.5006896844525033,1,0.009191360232449819
