Time-(numerical),Time-(readable),CPU_perc,Mem_perc,cpu_freq_MHz,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps,trigger_ctx
1760399253.5472662,2025-10-13T18:47:33,18.1,80.7,1466.0,0.061,0.569,0.001,0.001,
1760399254.5738926,2025-10-13T18:47:34,17.8,80.7,1711.0,0.016,0.127,0.0,0.001,
1760399255.615651,2025-10-13T18:47:35,16.6,80.8,1711.0,0.004,0.037,0.007,0.001,
1760399256.6490881,2025-10-13T18:47:36,17.1,80.8,1711.0,0.0,0.324,0.0,0.0,
1760399257.6859462,2025-10-13T18:47:37,18.2,80.7,1466.0,0.0,0.164,0.0,0.0,
1760399258.7038534,2025-10-13T18:47:38,16.9,80.7,1711.0,0.0,0.221,0.001,0.001,
1760399259.7401493,2025-10-13T18:47:39,18.3,80.7,1711.0,0.0,0.0,0.005,0.005,
1760399260.780073,2025-10-13T18:47:40,16.4,80.8,1711.0,0.0,0.176,0.0,0.001,
1760399261.8092337,2025-10-13T18:47:41,18.1,80.7,1711.0,0.0,0.086,0.0,0.0,
1760399262.841781,2025-10-13T18:47:42,17.2,80.7,1711.0,0.0,0.143,0.001,0.001,
1760399263.8796325,2025-10-13T18:47:43,19.0,80.7,1466.0,0.0,0.012,0.001,0.001,
1760399264.9127674,2025-10-13T18:47:44,20.7,80.7,1711.0,0.0,0.25,0.0,0.0,
1760399265.9528515,2025-10-13T18:47:45,17.0,80.7,1711.0,0.0,0.573,0.007,0.007,
1760399266.9884217,2025-10-13T18:47:46,17.1,80.7,1711.0,0.0,0.324,0.0,0.0,
1760399268.0210354,2025-10-13T18:47:48,18.5,80.7,1711.0,0.0,0.082,0.001,0.001,
1760399269.0557156,2025-10-13T18:47:49,18.1,80.7,1711.0,0.0,0.094,0.0,0.001,
1760399270.0933475,2025-10-13T18:47:50,18.0,80.7,1711.0,0.0,0.25,0.0,0.0,
1760399271.1317477,2025-10-13T18:47:51,16.4,80.7,1711.0,0.0,0.086,0.0,0.0,
1760399272.170576,2025-10-13T18:47:52,16.4,80.7,1711.0,0.0,0.176,0.0,0.0,
1760399273.207399,2025-10-13T18:47:53,17.5,80.7,1711.0,0.0,0.037,0.001,0.001,
1760399274.241187,2025-10-13T18:47:54,19.6,80.7,1711.0,0.328,0.193,0.007,0.007,
1760399275.2711425,2025-10-13T18:47:55,20.6,80.8,1466.0,0.168,0.324,0.0,0.0,
1760399276.306087,2025-10-13T18:47:56,23.1,80.9,1711.0,1.2,0.201,0.005,0.024,
1760399277.3448899,2025-10-13T18:47:57,25.2,80.9,1711.0,1.065,0.426,0.038,0.052,
1760399278.3733675,2025-10-13T18:47:58,19.9,80.9,1711.0,0.377,0.352,0.003,0.002,
1760399279.404963,2025-10-13T18:47:59,17.7,80.8,1711.0,0.0,0.111,0.001,0.004,
1760399280.437334,2025-10-13T18:48:00,17.6,80.8,1711.0,0.094,0.16,0.0,0.001,
1760399281.4756165,2025-10-13T18:48:01,18.6,80.8,1711.0,0.0,0.037,0.002,0.006,
1760399282.5135028,2025-10-13T18:48:02,21.6,80.8,1711.0,0.0,0.119,0.0,0.001,
1760399283.5548966,2025-10-13T18:48:03,17.8,80.8,1711.0,0.0,0.143,0.001,0.001,
1760399284.6017842,2025-10-13T18:48:04,25.2,81.2,1711.0,0.0,0.27,0.0,0.0,
1760399285.6309083,2025-10-13T18:48:05,18.4,81.1,1711.0,0.0,0.0,0.0,0.0,
1760399286.6716058,2025-10-13T18:48:06,16.6,81.0,1711.0,0.033,0.205,0.0,0.0,
1760399287.710433,2025-10-13T18:48:07,19.7,81.2,1711.0,0.0,0.291,0.009,0.008,
1760399288.7374992,2025-10-13T18:48:08,19.6,81.1,1711.0,0.016,0.172,0.005,0.007,
1760399289.7750547,2025-10-13T18:48:09,17.7,81.1,1711.0,0.197,0.082,0.001,0.001,
1760399290.8143117,2025-10-13T18:48:10,19.3,81.1,1711.0,0.0,0.115,0.01,0.015,
1760399291.8555887,2025-10-13T18:48:11,16.9,81.1,1711.0,0.033,0.373,0.004,0.006,
1760399292.892245,2025-10-13T18:48:12,17.0,81.1,1711.0,0.0,0.451,0.0,0.001,
1760399293.9285748,2025-10-13T18:48:13,19.9,81.1,1711.0,0.004,0.963,0.001,0.002,
1760399294.9587362,2025-10-13T18:48:14,20.0,81.1,1711.0,0.0,0.0,0.0,0.003,
1760399295.9910424,2025-10-13T18:48:15,17.2,81.1,1711.0,0.0,0.434,0.0,0.001,
1760399297.028887,2025-10-13T18:48:17,18.7,81.1,1711.0,0.0,0.209,0.0,0.0,
1760399298.068043,2025-10-13T18:48:18,16.5,81.1,1711.0,0.0,0.295,0.0,0.001,
1760399299.1018734,2025-10-13T18:48:19,19.0,81.1,1711.0,0.0,0.0,0.005,0.002,
1760399300.1449494,2025-10-13T18:48:20,19.1,81.1,1711.0,0.09,0.279,0.01,0.006,
1760399301.1800952,2025-10-13T18:48:21,18.0,81.1,1711.0,0.0,0.094,0.0,0.0,
1760399302.209549,2025-10-13T18:48:22,17.0,81.1,1711.0,0.0,0.09,0.0,0.0,
1760399303.2479732,2025-10-13T18:48:23,16.9,81.1,1711.0,0.03,0.0,0.001,0.001,
1760399304.2842443,2025-10-13T18:48:24,16.0,81.1,1711.0,0.0,0.406,0.0,0.001,
1760399305.3178184,2025-10-13T18:48:25,17.6,81.1,1711.0,0.0,0.098,0.006,0.003,
1760399306.3541203,2025-10-13T18:48:26,17.9,81.1,1711.0,0.0,0.119,0.0,0.0,
1760399307.3929443,2025-10-13T18:48:27,17.7,81.1,1711.0,0.176,0.0,0.012,0.014,
1760399308.4361484,2025-10-13T18:48:28,17.2,81.1,1711.0,0.0,0.045,0.001,0.001,
1760399309.4720778,2025-10-13T18:48:29,21.3,81.2,1711.0,0.0,0.352,0.005,0.01,
1760399310.5093489,2025-10-13T18:48:30,16.9,81.1,1711.0,0.016,0.197,0.0,0.001,
1760399311.5442488,2025-10-13T18:48:31,17.9,81.1,1711.0,0.0,0.0,0.0,0.0,
1760399312.5842957,2025-10-13T18:48:32,17.2,80.9,1711.0,0.016,0.119,0.0,0.0,
1760399313.621654,2025-10-13T18:48:33,16.8,80.9,1711.0,0.0,0.217,0.001,0.001,
1760399314.6589668,2025-10-13T18:48:34,17.4,80.9,1711.0,0.0,0.086,0.0,0.0,
1760399315.686325,2025-10-13T18:48:35,19.2,80.6,1711.0,0.0,0.041,0.0,0.001,
1760399316.7201087,2025-10-13T18:48:36,17.5,80.6,1711.0,0.0,0.094,0.0,0.0,
1760399317.7582326,2025-10-13T18:48:37,16.7,80.5,1711.0,0.0,0.18,0.001,0.001,
1760399318.794596,2025-10-13T18:48:38,19.0,80.5,1711.0,0.0,0.045,0.001,0.001,
1760399319.8238277,2025-10-13T18:48:39,24.0,80.4,1711.0,0.0,0.18,0.0,0.0,
1760399320.859136,2025-10-13T18:48:40,22.4,80.4,1711.0,0.0,0.102,0.0,0.001,
1760399321.8885138,2025-10-13T18:48:41,17.2,80.4,1711.0,0.0,0.049,0.004,0.006,
1760399322.930033,2025-10-13T18:48:42,16.4,80.4,1711.0,0.0,0.213,0.001,0.001,
1760399323.9628,2025-10-13T18:48:43,20.6,80.4,1711.0,0.0,0.217,0.001,0.001,
1760399324.9951336,2025-10-13T18:48:44,20.2,80.5,1711.0,0.0,0.0,0.0,0.0,
1760399326.0267527,2025-10-13T18:48:46,18.4,80.5,1711.0,0.016,0.279,0.0,0.0,
1760399327.0589883,2025-10-13T18:48:47,17.6,80.5,1711.0,0.0,0.479,0.0,0.0,
1760399328.0964053,2025-10-13T18:48:48,16.5,80.5,1711.0,0.0,0.082,0.0,0.001,
1760399329.1279233,2025-10-13T18:48:49,17.4,80.5,1711.0,0.0,0.066,0.001,0.001,
1760399330.163068,2025-10-13T18:48:50,19.2,80.5,1711.0,0.131,0.233,0.0,0.001,
1760399331.2007587,2025-10-13T18:48:51,17.8,80.5,1711.0,0.41,0.193,0.001,0.001,
1760399332.2384286,2025-10-13T18:48:52,18.1,80.4,1711.0,0.0,0.106,0.0,0.0,
1760399333.2693503,2025-10-13T18:48:53,17.0,80.5,1711.0,0.0,0.0,0.0,0.0,
1760399334.3102255,2025-10-13T18:48:54,17.3,80.5,1711.0,0.0,0.229,0.001,0.001,
1760399335.3493056,2025-10-13T18:48:55,17.4,80.5,1711.0,0.0,0.07,0.0,0.001,
1760399336.3879414,2025-10-13T18:48:56,17.7,80.5,1711.0,0.0,0.115,0.0,0.001,
1760399337.4249525,2025-10-13T18:48:57,17.6,80.4,1711.0,0.0,0.0,0.001,0.001,
1760399338.460084,2025-10-13T18:48:58,16.8,80.5,1711.0,0.0,0.074,0.0,0.001,
1760399339.5000422,2025-10-13T18:48:59,17.8,80.5,1711.0,0.0,0.07,0.001,0.005,
1760399340.5387447,2025-10-13T18:49:00,19.6,80.5,1711.0,0.0,0.217,0.0,0.0,
1760399341.5700793,2025-10-13T18:49:01,17.9,80.5,1711.0,0.0,0.0,0.0,0.0,
1760399342.6043975,2025-10-13T18:49:02,16.4,80.5,1711.0,0.016,0.106,0.008,0.008,
1760399343.6395328,2025-10-13T18:49:03,17.5,80.5,1711.0,0.0,0.02,0.0,0.0,
1760399344.67963,2025-10-13T18:49:04,16.6,80.5,1711.0,0.0,0.279,0.001,0.001,
1760399345.7187831,2025-10-13T18:49:05,16.6,80.5,1711.0,0.0,0.07,0.0,0.0,
1760399346.7580109,2025-10-13T18:49:06,16.3,80.5,1711.0,0.0,0.156,0.0,0.0,
1760399347.7937553,2025-10-13T18:49:07,19.9,80.5,1711.0,0.016,1.2,0.015,0.014,
1760399348.8283474,2025-10-13T18:49:08,16.8,80.5,1711.0,0.0,0.147,0.001,0.001,
1760399349.8629494,2025-10-13T18:49:09,16.8,80.5,1711.0,0.0,0.074,0.008,0.006,
1760399350.8940585,2025-10-13T18:49:10,17.6,80.5,1711.0,0.0,0.037,0.001,0.001,
1760399351.9292898,2025-10-13T18:49:11,18.2,80.5,1711.0,0.0,0.238,0.0,0.001,
1760399352.9695697,2025-10-13T18:49:12,17.5,80.5,1711.0,0.0,0.074,0.008,0.01,
1760399354.006173,2025-10-13T18:49:14,21.2,80.5,1711.0,0.016,0.348,0.001,0.001,
1760399355.0348294,2025-10-13T18:49:15,20.0,80.5,1711.0,0.0,0.172,0.0,0.001,
1760399356.0680048,2025-10-13T18:49:16,17.3,80.5,1711.0,0.037,0.311,0.0,0.001,
1760399357.1007597,2025-10-13T18:49:17,17.5,80.5,1711.0,0.0,0.319,0.001,0.001,
1760399358.13305,2025-10-13T18:49:18,17.1,80.5,1711.0,0.0,0.34,0.0,0.0,
1760399359.1677914,2025-10-13T18:49:19,17.5,80.5,1711.0,0.0,0.033,0.002,0.002,
1760399360.2072134,2025-10-13T18:49:20,17.6,80.5,1711.0,0.0,0.299,0.0,0.001,
1760399361.2434993,2025-10-13T18:49:21,16.8,80.5,1711.0,0.016,0.205,0.0,0.0,
1760399362.275668,2025-10-13T18:49:22,20.8,80.5,1711.0,0.049,0.664,0.0,0.0,
1760399363.3096373,2025-10-13T18:49:23,16.8,80.5,1711.0,0.02,0.131,0.0,0.0,
1760399364.3437693,2025-10-13T18:49:24,16.2,80.5,1711.0,0.049,0.229,0.001,0.001,
1760399365.3847673,2025-10-13T18:49:25,18.3,80.5,1711.0,1.119,0.356,0.0,0.0,
1760399366.4225771,2025-10-13T18:49:26,16.0,80.5,1711.0,0.238,0.131,0.0,0.0,
1760399367.5199018,2025-10-13T18:49:27,23.2,80.6,1711.0,0.086,0.762,0.0,0.001,
1760399368.5551157,2025-10-13T18:49:28,21.4,80.6,1711.0,0.0,0.0,0.002,0.001,
1760399369.5908358,2025-10-13T18:49:29,19.6,80.6,1711.0,0.0,0.233,0.001,0.006,
1760399370.6184754,2025-10-13T18:49:30,20.2,80.6,1711.0,0.0,0.164,0.001,0.001,
1760399371.655985,2025-10-13T18:49:31,19.4,80.6,1711.0,0.004,0.287,0.0,0.0,
1760399372.6943445,2025-10-13T18:49:32,20.5,80.5,1711.0,0.066,0.0,0.0,0.0,
1760399373.7310927,2025-10-13T18:49:33,21.3,80.5,1711.0,0.008,0.709,0.0,0.0,
1760399374.7666109,2025-10-13T18:49:34,20.3,80.5,1711.0,0.0,0.18,0.009,0.01,
1760399375.805072,2025-10-13T18:49:35,19.3,80.5,1711.0,0.0,0.381,0.0,0.0,
1760399376.8432431,2025-10-13T18:49:36,20.3,80.7,1711.0,0.0,0.0,0.0,0.0,
1760399377.8788986,2025-10-13T18:49:37,16.9,80.7,1711.0,0.0,0.193,0.0,0.0,
1760399378.9182193,2025-10-13T18:49:38,17.7,80.7,1711.0,0.0,0.131,0.0,0.0,
1760399379.952257,2025-10-13T18:49:39,17.2,80.7,1711.0,0.033,0.422,0.001,0.0,
1760399380.9831326,2025-10-13T18:49:40,20.5,80.7,1711.0,0.066,0.033,0.0,0.0,
1760399382.0176601,2025-10-13T18:49:42,21.8,80.7,1711.0,0.0,0.197,0.0,0.0,
1760399383.0524776,2025-10-13T18:49:43,22.5,80.7,1711.0,0.016,0.303,0.0,0.0,
1760399384.0683246,2025-10-13T18:49:44,21.1,80.7,1711.0,0.016,0.238,0.005,0.006,
1760399385.0965571,2025-10-13T18:49:45,21.3,80.7,1711.0,0.0,0.037,0.001,0.0,
1760399386.1324797,2025-10-13T18:49:46,18.6,80.7,1711.0,0.033,0.512,0.0,0.0,
1760399387.1684992,2025-10-13T18:49:47,19.4,80.7,1711.0,0.0,0.471,0.0,0.0,
1760399388.1996238,2025-10-13T18:49:48,20.8,80.7,1711.0,0.0,0.209,0.0,0.0,
1760399389.235265,2025-10-13T18:49:49,17.7,80.7,1711.0,0.0,0.0,0.015,0.001,
1760399390.2724378,2025-10-13T18:49:50,35.7,80.8,1711.0,0.0,0.279,0.001,0.002,
1760399391.3087237,2025-10-13T18:49:51,31.8,80.9,1711.0,0.091,0.533,0.0,0.0,
1760399392.348448,2025-10-13T18:49:52,29.8,81.0,1711.0,0.0,0.205,0.001,0.001,
1760399393.378321,2025-10-13T18:49:53,21.8,80.9,1711.0,0.0,0.086,0.001,0.001,
1760399394.4208276,2025-10-13T18:49:54,26.2,80.9,1711.0,0.016,0.569,0.016,0.007,
1760399395.4541137,2025-10-13T18:49:55,27.2,80.8,1711.0,0.0,0.143,0.007,0.009,
1760399396.4888155,2025-10-13T18:49:56,29.1,80.9,1711.0,0.0,0.36,0.0,0.001,
1760399397.5194883,2025-10-13T18:49:57,32.1,80.9,1711.0,0.0,0.319,0.001,0.001,
1760399398.5427842,2025-10-13T18:49:58,19.0,80.9,1711.0,0.066,0.0,0.0,0.0,
1760399399.5839462,2025-10-13T18:49:59,18.6,80.9,1711.0,0.152,0.287,0.001,0.005,
1760399400.615245,2025-10-13T18:50:00,20.2,80.9,1711.0,0.004,0.766,0.0,0.0,
1760399401.6532707,2025-10-13T18:50:01,23.2,80.9,1711.0,0.0,0.328,0.0,0.0,
1760399402.6943586,2025-10-13T18:50:02,23.7,80.9,1711.0,0.0,0.0,0.0,0.0,
1760399403.7273338,2025-10-13T18:50:03,18.8,80.9,1711.0,0.0,0.221,0.0,0.0,
1760399404.7583365,2025-10-13T18:50:04,20.1,80.9,1711.0,0.033,0.283,0.004,0.002,
1760399405.7879546,2025-10-13T18:50:05,19.4,80.9,1711.0,0.033,0.508,0.0,0.0,
1760399406.824463,2025-10-13T18:50:06,18.2,80.9,1711.0,0.0,0.0,0.0,0.0,
1760399407.8582563,2025-10-13T18:50:07,20.1,80.9,1711.0,0.029,0.291,0.013,0.008,
1760399408.887727,2025-10-13T18:50:08,28.1,80.9,1711.0,0.668,0.705,0.001,0.001,
1760399409.9209979,2025-10-13T18:50:09,32.0,80.9,1711.0,0.082,0.258,0.006,0.004,
1760399410.9462347,2025-10-13T18:50:10,20.8,80.9,1711.0,0.0,0.004,0.006,0.001,
1760399411.9801362,2025-10-13T18:50:11,20.3,80.9,1711.0,0.016,0.434,0.001,0.001,
1760399413.0170236,2025-10-13T18:50:13,22.1,80.9,1711.0,0.02,0.258,0.0,0.001,
1760399414.053733,2025-10-13T18:50:14,28.0,80.9,1711.0,0.041,0.311,0.0,0.016,
1760399415.0848806,2025-10-13T18:50:15,34.9,81.1,1711.0,0.1,0.207,0.038,0.088,
1760399416.1164134,2025-10-13T18:50:16,27.7,81.1,1711.0,0.025,1.335,0.001,0.002,
1760399417.1455176,2025-10-13T18:50:17,40.2,81.2,1711.0,0.033,0.398,0.002,0.011,
1760399418.180299,2025-10-13T18:50:18,23.7,81.1,1711.0,0.0,0.209,0.004,0.006,
1760399419.2203252,2025-10-13T18:50:19,30.8,81.3,1711.0,0.0,0.0,0.001,0.001,
1760399420.253896,2025-10-13T18:50:20,23.1,81.3,1711.0,0.098,0.406,0.01,0.006,
1760399421.2794936,2025-10-13T18:50:21,22.0,81.3,1711.0,0.197,0.643,0.013,0.005,
1760399422.3203068,2025-10-13T18:50:22,17.0,81.3,1711.0,0.0,0.283,0.0,0.0,
1760399423.3561296,2025-10-13T18:50:23,18.2,81.3,1711.0,0.03,0.0,0.0,0.0,
1760399424.3866136,2025-10-13T18:50:24,19.8,81.1,1711.0,0.0,0.139,0.001,0.001,
1760399425.4226658,2025-10-13T18:50:25,18.5,81.0,1711.0,0.0,0.233,0.0,0.0,
1760399426.4536886,2025-10-13T18:50:26,19.4,81.1,1711.0,0.0,0.336,0.0,0.0,
1760399427.497716,2025-10-13T18:50:27,17.9,81.1,1711.0,0.0,0.201,0.0,0.0,
1760399428.53508,2025-10-13T18:50:28,16.6,81.1,1711.0,0.0,0.0,0.0,0.0,
1760399429.573455,2025-10-13T18:50:29,18.3,81.1,1711.0,0.0,0.274,0.001,0.003,
1760399430.6085384,2025-10-13T18:50:30,17.4,81.1,1711.0,0.066,0.246,0.001,0.002,
1760399431.6448665,2025-10-13T18:50:31,17.8,81.1,1711.0,0.0,0.229,0.008,0.006,
1760399432.6737704,2025-10-13T18:50:32,24.0,84.5,1711.0,0.016,0.033,0.0,0.001,
1760399433.7006564,2025-10-13T18:50:33,23.3,84.5,1711.0,0.0,1.921,0.0,0.0,
1760399434.733312,2025-10-13T18:50:34,25.9,84.5,1711.0,0.0,0.455,0.001,0.001,
1760399435.766794,2025-10-13T18:50:35,23.5,84.5,1711.0,0.07,0.557,0.001,0.001,
1760399436.7979984,2025-10-13T18:50:36,22.9,84.5,1711.0,0.0,0.0,0.001,0.001,
1760399437.8298726,2025-10-13T18:50:37,23.3,84.5,1711.0,0.0,0.315,0.0,0.0,
1760399438.8653004,2025-10-13T18:50:38,23.7,84.5,1711.0,0.0,0.164,0.0,0.0,
1760399439.8991926,2025-10-13T18:50:39,23.4,84.5,1711.0,0.0,0.233,0.001,0.0,
1760399440.9322839,2025-10-13T18:50:40,23.7,84.5,1711.0,0.0,0.004,0.0,0.001,
1760399441.9654396,2025-10-13T18:50:41,25.6,84.4,1711.0,0.0,0.18,0.007,0.008,
1760399442.995529,2025-10-13T18:50:42,24.0,84.4,1711.0,0.033,0.299,0.024,0.03,
1760399444.028985,2025-10-13T18:50:44,25.7,84.4,1711.0,0.102,1.343,0.004,0.003,
1760399445.05718,2025-10-13T18:50:45,27.8,84.5,1711.0,0.066,0.164,0.001,0.0,
1760399446.0900178,2025-10-13T18:50:46,25.8,84.5,1711.0,0.016,0.5,0.006,0.005,
1760399447.1216245,2025-10-13T18:50:47,39.1,84.5,1711.0,0.229,1.479,0.004,0.001,
1760399448.1514509,2025-10-13T18:50:48,38.9,84.7,1711.0,0.019,0.553,0.0,0.0,
1760399449.191016,2025-10-13T18:50:49,24.3,84.7,1711.0,0.016,0.061,0.0,0.0,
1760399450.2266517,2025-10-13T18:50:50,25.6,84.7,1711.0,0.066,0.52,0.001,0.001,
1760399451.2618968,2025-10-13T18:50:51,25.5,84.7,1711.0,0.0,0.262,0.0,0.001,
1760399452.2950642,2025-10-13T18:50:52,25.5,84.7,1711.0,0.0,0.201,0.0,0.0,
1760399453.330163,2025-10-13T18:50:53,37.7,84.7,1711.0,0.0,0.033,0.003,0.002,
1760399454.3663158,2025-10-13T18:50:54,30.1,84.5,1711.0,0.0,0.7,0.0,0.001,
1760399455.4072366,2025-10-13T18:50:55,27.7,84.6,1711.0,0.016,0.213,0.002,0.002,
1760399456.447392,2025-10-13T18:50:56,26.7,84.5,1711.0,0.066,0.336,0.01,0.008,
1760399457.482656,2025-10-13T18:50:57,25.4,84.6,1711.0,0.0,0.143,0.0,0.001,
1760399458.5161746,2025-10-13T18:50:58,25.2,84.6,1711.0,0.0,0.045,0.0,0.001,
1760399459.5584123,2025-10-13T18:50:59,28.0,84.7,1711.0,0.0,0.229,0.0,0.004,
1760399460.6145,2025-10-13T18:51:00,35.0,84.7,1711.0,0.0,0.106,0.001,0.003,
1760399461.6550245,2025-10-13T18:51:01,27.9,84.7,1711.0,0.0,0.115,0.0,0.0,
1760399462.6925235,2025-10-13T18:51:02,28.4,84.6,1711.0,0.0,0.131,0.0,0.001,
1760399463.7304285,2025-10-13T18:51:03,26.4,84.6,1711.0,0.016,0.295,0.0,0.0,
1760399464.775359,2025-10-13T18:51:04,26.4,84.6,1711.0,0.033,0.25,0.0,0.001,
1760399465.817791,2025-10-13T18:51:05,48.4,85.6,1711.0,0.225,0.18,0.001,0.001,System Idle Process cpu=1250.7% mem=0.0% (pid=0); OneDrive.exe cpu=186.7% mem=2.8% (pid=20416); Taskmgr.exe cpu=40.9% mem=0.6% (pid=28296)
1760399469.6305006,2025-10-13T18:51:09,40.0,85.6,1711.0,17.986,3.351,0.006,0.01,System Idle Process cpu=982.5% mem=0.0% (pid=0); OneDrive.exe cpu=194.9% mem=2.8% (pid=20416); python.exe cpu=98.6% mem=3.8% (pid=30624)
1760399473.0968692,2025-10-13T18:51:13,34.5,84.7,1711.0,0.098,20.967,0.006,0.073,
1760399474.1252048,2025-10-13T18:51:14,33.5,84.5,1711.0,0.745,0.705,0.0,0.0,
1760399475.1570086,2025-10-13T18:51:15,35.6,84.3,1711.0,0.127,1.987,0.006,0.007,
1760399476.1865268,2025-10-13T18:51:16,44.4,84.1,1711.0,0.0,5.21,0.001,0.001,
1760399477.2170434,2025-10-13T18:51:17,29.4,83.9,1711.0,0.0,0.254,0.006,0.006,
1760399478.2559273,2025-10-13T18:51:18,25.1,80.3,1711.0,0.012,1.462,0.0,0.001,
1760399479.2898998,2025-10-13T18:51:19,19.5,80.3,1711.0,0.0,0.319,0.0,0.0,
1760399480.3237548,2025-10-13T18:51:20,19.1,80.3,1711.0,0.066,0.07,0.001,0.0,
1760399481.3597636,2025-10-13T18:51:21,19.4,80.3,1711.0,0.0,0.225,0.0,0.001,
1760399482.3967972,2025-10-13T18:51:22,18.6,80.3,1711.0,0.0,0.217,0.0,0.0,
1760399483.4305003,2025-10-13T18:51:23,20.3,80.3,1711.0,0.054,0.258,0.0,0.001,
1760399484.4694228,2025-10-13T18:51:24,24.9,80.2,1711.0,0.0,0.0,0.0,0.0,
1760399485.5033426,2025-10-13T18:51:25,28.7,80.3,1711.0,0.049,0.578,0.001,0.001,
1760399486.531059,2025-10-13T18:51:26,25.2,80.3,1711.0,0.016,0.422,0.001,0.001,
1760399487.560767,2025-10-13T18:51:27,26.1,80.2,1711.0,0.0,0.229,0.0,0.0,
1760399488.5916228,2025-10-13T18:51:28,19.1,80.2,1711.0,0.0,0.033,0.0,0.0,
1760399489.629202,2025-10-13T18:51:29,19.8,80.2,1711.0,0.016,0.34,0.0,0.004,
1760399490.6662366,2025-10-13T18:51:30,18.5,80.2,1711.0,0.033,0.254,0.001,0.001,
1760399491.7042859,2025-10-13T18:51:31,18.0,80.2,1711.0,0.0,0.381,0.0,0.0,
1760399492.7396636,2025-10-13T18:51:32,18.3,80.3,1711.0,0.0,0.0,0.0,0.001,
1760399493.777095,2025-10-13T18:51:33,20.7,80.3,1711.0,0.016,0.803,0.001,0.0,
1760399494.815419,2025-10-13T18:51:34,18.2,80.3,1711.0,0.0,0.504,0.0,0.0,
1760399495.8484437,2025-10-13T18:51:35,19.6,80.3,1711.0,0.025,0.377,0.008,0.007,
1760399496.8843622,2025-10-13T18:51:36,24.5,80.5,1711.0,0.0,0.049,0.0,0.001,
1760399497.921752,2025-10-13T18:51:37,24.4,80.4,1711.0,0.0,0.479,0.0,0.0,
1760399498.9600027,2025-10-13T18:51:38,31.2,80.3,1711.0,0.213,1.925,0.0,0.0,
1760399499.9873781,2025-10-13T18:51:39,31.6,80.4,1711.0,0.328,2.916,0.0,0.0,
1760399501.0213656,2025-10-13T18:51:41,18.6,80.4,1711.0,0.0,6.865,0.001,0.001,
1760399502.0613918,2025-10-13T18:51:42,17.4,80.4,1711.0,0.012,0.131,0.0,0.0,
1760399503.0922024,2025-10-13T18:51:43,30.2,80.3,1711.0,0.216,0.156,0.0,0.0,
1760399504.1313584,2025-10-13T18:51:44,20.4,80.3,1711.0,0.184,0.377,0.0,0.0,
1760399505.1631215,2025-10-13T18:51:45,53.6,81.5,1711.0,0.33,0.061,0.001,0.001,
1760399506.1876822,2025-10-13T18:51:46,100.0,82.9,1711.0,0.164,1.151,0.001,0.001,System Idle Process cpu=1165.8% mem=0.0% (pid=0); OneDrive.exe cpu=184.4% mem=2.9% (pid=20416); Taskmgr.exe cpu=40.4% mem=0.6% (pid=28296)
1760399509.9350932,2025-10-13T18:51:49,95.9,82.9,1711.0,0.201,1.057,0.009,0.01,OneDrive.exe cpu=139.0% mem=2.8% (pid=20416); python.exe cpu=94.1% mem=0.2% (pid=15076); python.exe cpu=91.0% mem=0.3% (pid=27488)
1760399513.053163,2025-10-13T18:51:53,95.8,82.9,1711.0,0.004,0.868,0.001,0.017,OneDrive.exe cpu=167.0% mem=2.8% (pid=20416); python.exe cpu=95.1% mem=0.3% (pid=27488); python.exe cpu=89.0% mem=0.2% (pid=15076)
1760399516.2296057,2025-10-13T18:51:56,98.3,82.9,1711.0,0.162,1.476,0.016,0.226,OneDrive.exe cpu=144.2% mem=2.8% (pid=20416); python.exe cpu=95.4% mem=0.3% (pid=3772); python.exe cpu=94.4% mem=0.3% (pid=3232)
1760399519.6277025,2025-10-13T18:51:59,96.6,83.0,1711.0,0.02,0.803,0.012,0.013,OneDrive.exe cpu=131.0% mem=2.8% (pid=20416); python.exe cpu=95.6% mem=0.3% (pid=3772); python.exe cpu=94.2% mem=0.3% (pid=20980)
1760399523.2074857,2025-10-13T18:52:03,94.4,82.9,1711.0,1.851,0.987,0.001,0.002,OneDrive.exe cpu=157.6% mem=2.8% (pid=20416); python.exe cpu=96.5% mem=0.2% (pid=25912); python.exe cpu=90.6% mem=0.3% (pid=20980)
1760399526.3486035,2025-10-13T18:52:06,96.1,82.8,1711.0,0.016,0.803,0.01,0.007,OneDrive.exe cpu=118.7% mem=2.8% (pid=20416); python.exe cpu=93.5% mem=0.3% (pid=4280); python.exe cpu=93.2% mem=0.2% (pid=25912)
1760399530.26014,2025-10-13T18:52:10,94.2,82.7,1711.0,0.004,0.934,0.011,0.002,OneDrive.exe cpu=113.5% mem=2.8% (pid=20416); System Idle Process cpu=100.8% mem=0.0% (pid=0); python.exe cpu=93.6% mem=0.3% (pid=20980)
1760399534.224961,2025-10-13T18:52:14,93.6,82.5,1711.0,0.004,0.573,0.007,0.008,OneDrive.exe cpu=172.0% mem=2.9% (pid=20416); System Idle Process cpu=99.5% mem=0.0% (pid=0); python.exe cpu=85.4% mem=0.3% (pid=3232)
1760399538.1023638,2025-10-13T18:52:18,46.9,80.2,1711.0,0.037,1.675,0.03,0.031,
1760399539.1368062,2025-10-13T18:52:19,19.8,80.2,1466.0,0.0,0.123,0.0,0.0,
1760399540.1507225,2025-10-13T18:52:20,17.5,80.2,1711.0,0.016,0.279,0.012,0.008,
